nodeID1,nodeID2,TargetSize,Visible,Edge_ID,Distance
8,76,-1604.52,FALSE,731,24166.99
8,77,-2888.611,FALSE,732,23063.32
8,78,-2016.749,FALSE,733,18540.04
8,12,-1809.563,FALSE,735,21999.87
8,13,-1816.188,FALSE,736,21554.84
8,16,-1485.537,FALSE,737,15256.18
8,17,-1432.038,FALSE,738,9087.04
8,18,-2404.012,FALSE,739,18143.47
8,19,-2143.53,FALSE,740,16485.92
8,20,10,TRUE,741,7867.19
8,21,-1391.044,FALSE,742,6818.66
8,22,-1931.28,FALSE,743,18094.38
8,23,-4232.51,FALSE,744,22292.33
8,24,-4702.557,FALSE,745,21331.03
8,96,-210.662,FALSE,746,22088.79
154,11,-1762.253,FALSE,747,20879.33
154,14,-1308.689,FALSE,748,22938.98
154,15,-1717.18,FALSE,749,23459.82
154,153,10,TRUE,750,2584.81
154,180,-431.04,FALSE,751,24816.8
154,25,-355.93,FALSE,752,15564.93
154,26,-204.913,FALSE,753,15826.45
154,27,-306.897,FALSE,754,18973.81
154,28,-27.64,FALSE,755,12408.4
154,29,-1976.255,FALSE,756,17370.33
154,106,-76.963,FALSE,758,4503.77
154,145,-943.898,FALSE,759,24638.03
154,31,-1388.84,FALSE,760,17389.47
154,107,-286.726,FALSE,761,8298.21
181,127,10,TRUE,762,16569.36
181,182,-2.658,FALSE,763,10615.31
172,2,-368.554,FALSE,764,6251.26
172,164,-672.836,FALSE,765,7807.61
172,3,10,TRUE,766,9935.76
172,165,-2192.721,FALSE,767,18219.47
172,166,-770.604,FALSE,768,9192.21
172,4,-864.134,FALSE,769,21629.02
172,167,-1933.517,FALSE,770,9741.9
172,168,10,TRUE,771,4018.52
172,169,10,TRUE,773,1336.56
172,170,10,TRUE,774,1168.62
172,171,-22.023,FALSE,775,1654.22
172,173,10,TRUE,776,680.17
172,174,-995.308,FALSE,777,7176.48
172,175,-6245.711,FALSE,778,19291.78
172,5,-6598.781,FALSE,779,18474.8
172,129,-1838.743,FALSE,780,14458.05
172,130,-1403.174,FALSE,781,10487.09
172,6,-4846.294,FALSE,783,18875.78
139,140,-1009.415,FALSE,784,20557.89
139,79,-940.122,FALSE,785,18335.97
139,80,-1751.641,FALSE,786,21519.88
139,183,-435.214,FALSE,788,16145.11
139,141,-971.651,FALSE,789,13012.27
139,142,-889.579,FALSE,790,13362.18
139,100,-1493.099,FALSE,791,13531.56
139,101,-1453.26,FALSE,792,11276.7
139,102,-1453.26,FALSE,793,11276.7
139,178,-1313.437,FALSE,794,24295.86
139,88,-4273.141,FALSE,795,24430.29
139,89,-2843.03,FALSE,796,22039.25
139,92,-3449.781,FALSE,798,19934.47
139,94,-3584.288,FALSE,799,20136.84
139,125,-437.466,FALSE,800,19224.46
139,123,-1419.718,FALSE,801,17136.22
139,124,-1604.028,FALSE,802,15783.13
139,104,-907.572,FALSE,804,14828.76
12,9,-6356.358,FALSE,806,22227.72
12,10,-3289.033,FALSE,807,15600.33
12,11,-1753.089,FALSE,808,5383.38
12,13,10,TRUE,810,476.04
12,14,-2683.98,FALSE,811,10236.49
12,15,-4033.297,FALSE,812,9829.94
12,16,-1665.001,FALSE,813,10077.75
12,17,-3584.095,FALSE,814,14900.1
12,18,-2209.1,FALSE,815,7762.58
12,19,-1805.708,FALSE,816,7780.24
12,20,-3178.379,FALSE,817,14348.07
12,21,-4667.112,FALSE,818,18269.84
12,22,-5059.619,FALSE,819,20660.28
12,23,-3922.784,FALSE,820,15571.52
12,24,-3692.274,FALSE,821,13804.13
12,25,-7676.128,FALSE,822,21860.84
12,26,-5567.115,FALSE,823,18458.92
12,27,-6373.217,FALSE,824,20617.02
12,28,-3959.109,FALSE,825,14405.35
12,29,-11658.846,FALSE,826,21298.17
12,31,-7827.008,FALSE,829,13948.86
127,40,-227.321,FALSE,831,22997.43
127,45,-551.384,FALSE,833,24651.98
127,46,10,TRUE,834,15352.34
127,182,10,TRUE,835,6952.97
121,50,-2692.164,FALSE,837,12202.14
121,117,-1040.523,FALSE,838,15716.49
121,118,-2682.53,FALSE,839,16787.01
121,51,-3944.745,FALSE,840,19477.61
121,52,-3911.971,FALSE,841,20535.87
121,68,-2269.965,FALSE,842,21993.89
121,119,-59.819,FALSE,843,8291.41
121,120,-12.79,FALSE,844,2801.52
121,109,-3415.304,FALSE,845,12601.76
121,122,-26.301,FALSE,846,1685.21
121,111,-2212.622,FALSE,847,22495.31
121,113,-2848.656,FALSE,848,21757.17
17,53,-4576.263,FALSE,849,18994.15
17,54,-3607.649,FALSE,850,16504.35
17,55,-4504.527,FALSE,851,21592.71
17,56,-3799.034,FALSE,852,20847.26
17,57,-2284.303,FALSE,853,15058.26
17,9,-1800.835,FALSE,857,8534.6
17,67,-4798.577,FALSE,858,24645.3
17,68,-4003.752,FALSE,859,17003.14
17,69,-4190.392,FALSE,860,20507.79
17,70,-3020.245,FALSE,861,18923.52
17,71,-2015.93,FALSE,862,12557.4
17,78,-5439.584,FALSE,863,22849.44
17,11,-2571.008,FALSE,864,20270.68
17,13,-1887.024,FALSE,867,14531.06
17,14,-2545.014,FALSE,868,24139.5
17,15,-4413.314,FALSE,869,16812.08
17,16,-1262.088,FALSE,870,6329.7
17,18,-2642.62,FALSE,871,9389.18
17,19,-1743.323,FALSE,872,7970.86
17,20,7.195,TRUE,873,3137.17
17,21,-972.319,FALSE,874,3403.24
17,95,-1063.711,FALSE,875,22323.83
17,22,-1202.555,FALSE,876,11270.37
17,23,-3035.839,FALSE,877,13468.12
17,24,-3359.501,FALSE,878,12349.34
17,96,-304.005,FALSE,879,18782.48
17,31,-6634.273,FALSE,880,23551.95
17,34,-3372.887,FALSE,881,24058.86
120,50,-2040.534,FALSE,883,14952.78
120,117,-2884.752,FALSE,884,17486.72
120,118,-927.767,FALSE,885,19526.02
120,51,-2125.879,FALSE,886,22206.84
120,52,-2464.395,FALSE,887,23287.17
120,68,-3627.646,FALSE,888,22783.61
120,119,-53.196,FALSE,889,5596.39
120,109,-2520.915,FALSE,890,11735.7
120,122,-256.606,FALSE,892,3826.79
120,110,-2935.476,FALSE,893,22714.07
120,111,-2377.937,FALSE,894,19763.69
120,113,-728.234,FALSE,895,19522.73
120,115,-1947.734,FALSE,896,22778.36
16,53,-3050.665,FALSE,897,24609.19
16,54,-2660.409,FALSE,898,22212.61
16,57,-1845.764,FALSE,899,20958.15
16,9,-3443.75,FALSE,901,14839.05
16,68,-3964.86,FALSE,902,22939.27
16,71,-3678.344,FALSE,903,18868.4
16,11,-778.126,FALSE,904,15157.97
16,13,-715.621,FALSE,907,9832.72
16,14,-650.051,FALSE,908,20169.01
16,15,10,TRUE,909,10504.52
16,18,10,TRUE,911,3131.3
16,19,-74.354,FALSE,912,2297.56
16,20,-630.415,FALSE,913,7781.28
16,21,-1971.579,FALSE,914,9558.96
16,95,1.524,TRUE,915,21935.31
16,33,-502.89,FALSE,916,21416.07
16,22,10,TRUE,917,11059.9
16,23,10,TRUE,918,9013.67
16,24,-18.797,FALSE,919,7413.16
16,96,10,TRUE,920,20635.18
16,28,10,TRUE,921,23463.48
16,29,-14.248,FALSE,922,23222.21
16,31,-367.407,FALSE,925,17229.09
16,34,-413.293,FALSE,926,22869.08
16,43,10,TRUE,927,23412.25
15,10,-193.012,FALSE,928,23881.77
15,11,-420.579,FALSE,929,11407.32
15,13,-591.818,FALSE,932,10087.08
15,14,10,TRUE,933,18189.41
15,18,-30.456,FALSE,936,7666.14
15,19,10,TRUE,937,9465.01
15,20,10,TRUE,938,18094.29
15,21,-1024.998,FALSE,939,19914.53
15,95,10,TRUE,940,24097.52
15,33,-453.143,FALSE,941,17109.07
15,22,10,TRUE,942,16348.1
15,23,10,TRUE,943,8684.77
15,24,10,TRUE,944,7577.5
15,26,10,TRUE,945,22971.27
15,28,10,TRUE,946,16358.27
15,29,10,TRUE,948,12973.27
15,106,-396.076,FALSE,951,22384.34
15,31,10,TRUE,952,6760.22
15,107,-226.82,FALSE,953,20002.11
15,34,-187.478,FALSE,954,23592.36
15,42,10,TRUE,955,23553.27
15,43,10,TRUE,956,21406.74
77,53,-217.105,FALSE,958,8542.96
77,54,10,TRUE,959,11074.69
77,55,-255.873,FALSE,960,8286.41
77,56,-91.043,FALSE,961,10837.38
77,57,6.826,TRUE,962,12883.61
77,59,-760.721,FALSE,964,10735.34
77,85,-1556.905,FALSE,967,20918.94
77,62,-940.485,FALSE,968,11100.15
77,63,-182.038,FALSE,969,15168.46
77,86,-1437.73,FALSE,970,20365.18
77,64,-610.898,FALSE,971,16637.73
77,9,-1327.518,FALSE,976,21890.45
77,67,10,TRUE,977,20234.19
77,68,-907.504,FALSE,978,23943.94
77,69,-436.21,FALSE,979,17481.75
77,70,-41.692,FALSE,980,16398.13
77,71,-482.711,FALSE,981,19819.92
77,72,-769.061,FALSE,982,7764.4
77,73,-669.116,FALSE,983,5382.11
77,74,-220.56,FALSE,984,5524.42
77,75,-613.23,FALSE,985,3637.88
77,76,10,TRUE,986,4451.54
77,78,10,TRUE,987,4570.96
77,21,-1538.574,FALSE,988,24026.59
77,96,-465.028,FALSE,989,19522.99
77,97,-1546.491,FALSE,990,22071.53
77,99,-1714.274,FALSE,992,20821.98
77,100,-1749.344,FALSE,993,24800
77,88,-1380.724,FALSE,995,13850.11
77,89,-974.394,FALSE,996,16414.84
77,92,-1195.681,FALSE,999,16649.44
77,103,-981.826,FALSE,1000,16512.64
77,93,-473.843,FALSE,1001,9896.44
77,94,10,TRUE,1002,14923.35
74,79,-251.925,FALSE,1003,24444.79
74,53,-1321.736,FALSE,1005,11263.46
74,54,-942.095,FALSE,1006,13456.27
74,55,-1552.81,FALSE,1007,12721.84
74,56,-1737.958,FALSE,1008,15352.93
74,57,-377.08,FALSE,1009,15407
74,59,-735.703,FALSE,1011,15903.5
74,85,-1392.506,FALSE,1014,24700.7
74,62,-1237.812,FALSE,1015,16588.75
74,63,10,TRUE,1016,20211.42
74,86,-1317.764,FALSE,1017,22146.7
74,64,-552.354,FALSE,1018,20681.15
74,9,-1231.643,FALSE,1021,24262.34
74,69,-2647.945,FALSE,1022,22107.65
74,70,-2322.223,FALSE,1023,20751.44
74,71,-1715.913,FALSE,1024,22980.17
74,72,1.877,TRUE,1025,2322.73
74,73,10,TRUE,1026,1064.45
74,75,-112.191,FALSE,1027,2680.95
74,76,5.242,TRUE,1028,1548.49
74,78,-1013.928,FALSE,1030,8006.87
74,95,-5107.424,FALSE,1031,23529.04
74,22,-4519,FALSE,1032,24707.85
74,96,-3092.342,FALSE,1033,16536.47
74,35,-4127.97,FALSE,1034,24163.14
74,97,-3458.306,FALSE,1036,17671.79
74,99,-2203.411,FALSE,1038,15468.37
74,100,-1217.084,FALSE,1039,20112.81
74,101,-2200.707,FALSE,1040,22316.41
74,102,-2200.707,FALSE,1041,22316.41
74,88,-171.208,FALSE,1043,8574.53
74,89,8.074,TRUE,1044,11253.02
74,92,-923.094,FALSE,1047,12000.25
74,103,-1301.2,FALSE,1048,11146.89
74,93,-161.944,FALSE,1049,6183.53
74,94,10,TRUE,1050,12159.42
146,140,-2310.451,FALSE,1051,15137.98
146,79,-2408.454,FALSE,1052,19581.97
146,80,-2329.371,FALSE,1053,16331.06
146,183,-5724.664,FALSE,1054,22790.52
146,141,-6043.884,FALSE,1055,24278.59
146,142,-6257.765,FALSE,1056,24518.15
146,149,-593.578,FALSE,1059,5755.42
146,84,-2094.278,FALSE,1060,10800.23
146,85,-3807.395,FALSE,1061,20488.77
146,86,-2895.906,FALSE,1062,17493.22
146,64,-4301.814,FALSE,1063,24154.38
119,50,-1492.477,FALSE,1065,20493.04
119,117,-1804.908,FALSE,1066,20372.17
119,118,-258.587,FALSE,1067,24508.64
119,109,-1551.829,FALSE,1069,10070.41
119,122,-445.175,FALSE,1071,8792.81
119,110,-3608.577,FALSE,1072,17216.05
119,111,-3427.589,FALSE,1073,14205.66
119,112,-5634.132,FALSE,1074,21522.44
119,113,-1954.507,FALSE,1075,14397.6
119,115,-3691.401,FALSE,1076,17195.67
5,2,-3052.13,FALSE,1077,18927.36
5,164,-3438.746,FALSE,1078,21666.48
5,3,-2693.014,FALSE,1079,21851.45
5,168,-2024.638,FALSE,1080,21695.34
5,169,-2109.4,FALSE,1082,19333.93
5,170,-2118.076,FALSE,1083,19641.53
5,171,-1311.606,FALSE,1084,17172.88
5,173,-1731.992,FALSE,1086,17930.33
5,175,-118.087,FALSE,1087,4659.16
5,129,-2019.951,FALSE,1088,19618.53
5,130,-854.189,FALSE,1089,14085.97
5,6,-2283.848,FALSE,1092,14352.54
117,50,-416.015,FALSE,1094,15643.68
117,118,7.806,TRUE,1095,11578.46
117,51,-403.437,FALSE,1096,20077.02
117,52,-868.278,FALSE,1097,20216.46
117,158,-2716.002,FALSE,1098,20302.56
117,109,-5266.577,FALSE,1101,14313.61
117,122,-2483.227,FALSE,1103,14063.24
56,53,-1169.769,FALSE,1104,5896.4
56,54,-868.151,FALSE,1105,6399.37
56,55,-446.768,FALSE,1106,2632.5
56,57,2.902,TRUE,1107,6532.16
56,59,-736.377,FALSE,1109,12105.89
56,85,-1522.805,FALSE,1112,24379.22
56,62,-317.058,FALSE,1113,6581.97
56,63,10,TRUE,1114,15496.41
56,64,-915.731,FALSE,1115,20166.12
56,9,-2214.969,FALSE,1120,13340.79
56,67,10,TRUE,1121,10336.29
56,68,-1849.398,FALSE,1122,13197.98
56,69,-494.811,FALSE,1123,6755.34
56,70,-416.222,FALSE,1124,5563.29
56,71,-1346.143,FALSE,1125,10148.78
56,72,-2431.684,FALSE,1126,17642.17
56,73,-1796.169,FALSE,1127,15671.15
56,75,-1270.125,FALSE,1129,14336.14
56,76,-1503.953,FALSE,1130,13837.91
56,78,-919.934,FALSE,1132,7405.37
56,20,-2292.851,FALSE,1134,21076.67
56,21,-2658.908,FALSE,1135,17477.16
56,22,-3012.694,FALSE,1136,24185.23
56,96,-3538.344,FALSE,1137,21822.28
56,88,-2853.157,FALSE,1139,23890.79
56,103,-2133.749,FALSE,1142,24490.47
56,93,-1195.223,FALSE,1143,20677.18
59,80,-7580.272,FALSE,1144,24566.93
59,53,-1929.16,FALSE,1146,14947.2
59,54,-2033.359,FALSE,1147,16976.08
59,55,-1680.639,FALSE,1148,11381.21
59,57,-1054.475,FALSE,1150,17975.3
59,84,-5651.1,FALSE,1153,21687.37
59,85,-3344.176,FALSE,1157,12312.58
59,62,-1562.703,FALSE,1158,6280.4
59,63,-517.586,FALSE,1159,4472.62
59,86,-4819.729,FALSE,1160,16338.18
59,64,-1595.847,FALSE,1161,8060.26
59,67,-5304.616,FALSE,1165,15954.18
59,68,-5824.799,FALSE,1166,23345.97
59,69,-4353.022,FALSE,1167,15861.5
59,70,-2435.941,FALSE,1168,16060.17
59,71,-1693.878,FALSE,1169,22010.37
59,72,-6984.742,FALSE,1170,17854.22
59,73,-5935.511,FALSE,1171,15398.5
59,75,-5354.963,FALSE,1173,13370.4
59,76,-5319.751,FALSE,1174,15112.54
59,78,-2502.209,FALSE,1176,12433.15
59,88,-8638.439,FALSE,1178,23208.74
59,92,-8851.877,FALSE,1181,24697.38
59,93,-6432.062,FALSE,1182,17891.35
59,94,-7123.419,FALSE,1183,20427.03
176,135,-1494.22,FALSE,1184,22837.74
176,184,-2.654,FALSE,1185,4383.89
176,136,-207.028,FALSE,1186,24786.82
176,177,9.309,TRUE,1187,6031.11
176,178,9.033,TRUE,1188,14072.39
176,179,3.845,TRUE,1189,8065.3
39,72,-3579.448,FALSE,1191,23807.64
39,95,-1045.128,FALSE,1192,18739.81
39,96,-2082.336,FALSE,1193,21113.4
39,34,-2194.778,FALSE,1194,19033.12
39,35,-453.563,FALSE,1195,11494.81
39,36,7.275,TRUE,1196,8244.66
39,97,-1717.884,FALSE,1198,14303.36
39,99,-1531.414,FALSE,1200,10577.38
39,100,-2322.059,FALSE,1201,18803.23
39,101,-2592.049,FALSE,1202,20170.76
39,102,-2592.049,FALSE,1203,20170.76
39,88,-2961.96,FALSE,1205,19148.49
39,89,-2150.599,FALSE,1206,17945.14
39,92,-3341.82,FALSE,1209,20232.25
39,103,-1896.864,FALSE,1210,14795.83
39,93,-3879.537,FALSE,1211,24956.07
39,40,-901.794,FALSE,1213,13754.48
39,125,-3522.527,FALSE,1214,21024.92
39,123,-3082.316,FALSE,1215,18158.92
39,124,-2782.625,FALSE,1216,17766.21
39,104,-2786.46,FALSE,1217,17589.02
39,42,-2132.454,FALSE,1218,21647.79
39,43,-2188.938,FALSE,1219,22872.04
39,45,-2302.775,FALSE,1221,15515.4
39,46,-1849.555,FALSE,1222,19798.77
54,53,-156.085,FALSE,1223,2539.25
54,55,-599.033,FALSE,1224,5690.04
54,57,-20.587,FALSE,1226,1950.74
54,62,-664.225,FALSE,1231,12533.2
54,63,10,TRUE,1232,20951.66
54,64,-475.098,FALSE,1233,24811.46
54,9,-3398.654,FALSE,1238,10932.67
54,67,-2871.998,FALSE,1239,15746.44
54,68,-6161.087,FALSE,1240,15150.6
54,69,-2930.332,FALSE,1241,11287.73
54,70,-2291.237,FALSE,1242,9364.28
54,71,-3567.372,FALSE,1243,9603.41
54,72,-2741.029,FALSE,1244,15416.63
54,73,-1485.676,FALSE,1245,14164.79
54,75,-450.242,FALSE,1247,13607.84
54,76,-1215.558,FALSE,1248,11954.13
54,78,10,TRUE,1250,6505.99
54,19,-4520.193,FALSE,1253,24239.12
54,20,-2905.09,FALSE,1254,17552.54
54,21,-3097.883,FALSE,1255,13135.2
54,95,-3981.464,FALSE,1256,23221.45
54,22,-3926.771,FALSE,1257,17996.53
54,96,-2409.361,FALSE,1258,15611.86
54,97,-5257.337,FALSE,1259,21143.37
54,99,-6854.255,FALSE,1260,23739.01
54,88,-4098.082,FALSE,1262,21261.46
54,89,-3932.211,FALSE,1263,23989.54
54,103,-5712.791,FALSE,1266,20188.58
54,93,-1489.748,FALSE,1267,19555.23
111,109,-3389.427,FALSE,1270,18167.51
111,122,-4952.551,FALSE,1272,22926.54
111,10,-1595.353,FALSE,1273,22734.63
111,110,10,TRUE,1274,3246.48
111,112,-3345.685,FALSE,1276,9894.67
111,113,-1175.3,FALSE,1277,8779.18
111,114,-1322.989,FALSE,1278,12613.46
111,115,4.833,TRUE,1279,3122.96
50,118,7.288,TRUE,1282,7749.4
50,51,-144.584,FALSE,1283,7291.97
50,52,-31.545,FALSE,1284,8335.08
50,148,-1682.079,FALSE,1285,19529.74
50,67,-3454.111,FALSE,1289,19187.5
50,68,-3034.534,FALSE,1290,20139.47
50,69,-5147.343,FALSE,1291,22788.11
50,70,-4279.107,FALSE,1292,24552.91
50,109,-2130.495,FALSE,1295,22131.1
50,122,-2237.421,FALSE,1297,11946.86
110,109,-2057.148,FALSE,1300,21378.72
110,10,-747.026,FALSE,1301,20969.47
110,112,-1430.11,FALSE,1304,9793.6
110,113,7.433,TRUE,1305,11180.74
110,114,10,TRUE,1306,9367.98
110,115,10,TRUE,1307,2328.43
166,2,-633.967,FALSE,1308,9429.44
166,164,-376.243,FALSE,1309,7748.46
166,3,10,TRUE,1310,9742.03
166,185,10,TRUE,1311,18236.36
166,186,-1173.821,FALSE,1312,19845.6
166,187,10,TRUE,1313,23934.57
166,188,-2453.419,FALSE,1314,23385.72
166,165,10,TRUE,1315,9441.49
166,4,-1044.623,FALSE,1316,18638.71
166,167,-472.022,FALSE,1317,6243.53
166,168,-378.77,FALSE,1318,8217.7
166,169,-1154.697,FALSE,1320,8931.32
166,170,-1251.384,FALSE,1321,8162.1
166,171,-717.436,FALSE,1322,10808.06
166,173,-1294.367,FALSE,1324,9557.93
166,174,-911.831,FALSE,1325,6823.8
166,129,-265.137,FALSE,1326,21639.39
166,130,-126.05,FALSE,1327,19169.22
166,6,-1227.059,FALSE,1329,23863.29
29,11,-299.315,FALSE,1330,19940.47
29,13,-780.717,FALSE,1333,21693.23
29,18,-747.245,FALSE,1336,20585.55
29,19,-784.686,FALSE,1337,22415.53
29,33,-2424.688,FALSE,1338,16340.69
29,23,-298.946,FALSE,1339,17694.83
29,24,-424.531,FALSE,1340,17842.08
29,153,-289.298,FALSE,1341,19931.02
29,28,10,TRUE,1342,18425.53
29,106,10,TRUE,1346,14085.21
29,145,-1560.908,FALSE,1347,21441.53
29,31,10,TRUE,1348,7380.9
29,107,-92.814,FALSE,1349,10236.87
29,42,-1590.139,FALSE,1350,23394.59
29,43,-2177.657,FALSE,1351,22097.86
29,44,-425.096,FALSE,1352,24368.33
78,53,-76.452,FALSE,1354,3972.08
78,55,10,TRUE,1356,4802.68
78,57,4.575,TRUE,1358,8317.51
78,85,-1927.02,FALSE,1363,23979.13
78,62,-462.175,FALSE,1364,10256.52
78,63,10,TRUE,1365,16832.54
78,86,-1180.648,FALSE,1366,24550.96
78,64,-998.049,FALSE,1367,19594.09
78,9,-1586.893,FALSE,1372,17337.22
78,67,10,TRUE,1373,17596.55
78,68,-2018.363,FALSE,1374,19981.09
78,69,-410.316,FALSE,1375,14140.29
78,70,-133.328,FALSE,1376,12745.11
78,71,-604.129,FALSE,1377,15424.75
78,72,-460.759,FALSE,1378,10265.73
78,73,-111.739,FALSE,1379,8436.19
78,75,-25.442,FALSE,1381,7422.9
78,76,9.846,TRUE,1382,6470.66
78,20,-1071.984,FALSE,1385,24039.75
78,21,-1737.223,FALSE,1386,19526.02
78,22,-1560.134,FALSE,1387,22527.91
78,96,-1157.871,FALSE,1388,17267.46
78,97,-1410.429,FALSE,1390,21106.13
78,99,-2106.606,FALSE,1392,21495.52
78,88,-110.153,FALSE,1394,16498.78
78,89,9.047,TRUE,1395,19212.89
78,92,-582.446,FALSE,1398,19983.31
78,103,-1344.283,FALSE,1399,17385.42
78,93,-195.524,FALSE,1400,13677.42
78,94,10,TRUE,1401,19159.4
55,53,-1037.759,FALSE,1403,4200.9
55,57,-819.867,FALSE,1406,6601.17
55,85,-1984.852,FALSE,1411,23662.67
55,62,-522.568,FALSE,1412,6968.45
55,63,10,TRUE,1413,15268.14
55,64,-1001.273,FALSE,1414,19334.9
55,9,-4079.085,FALSE,1419,14723.78
55,67,-1127.805,FALSE,1420,12817.73
55,68,-1697.39,FALSE,1421,15662.39
55,69,-1013.928,FALSE,1422,9387.67
55,70,-847.657,FALSE,1423,8137.97
55,71,-2027.828,FALSE,1424,11985.45
55,72,-558.801,FALSE,1425,15014.13
55,73,-65.182,FALSE,1426,13040.66
55,75,-267.667,FALSE,1428,11734.06
55,76,9.559,TRUE,1429,11209.77
55,20,-5313.748,FALSE,1433,22179.94
55,21,-4909.79,FALSE,1434,18189.62
55,22,-6029.671,FALSE,1435,23653.32
55,96,-3849.202,FALSE,1436,20262.89
55,97,-5892.343,FALSE,1437,24957.17
55,88,-296.617,FALSE,1439,21265.79
55,89,9.101,TRUE,1440,23967.02
55,92,-627.035,FALSE,1443,24610.52
55,103,-2191.134,FALSE,1444,22046.84
55,93,-214.431,FALSE,1445,18077.13
55,94,10,TRUE,1446,23200.01
80,140,7.561,TRUE,1448,4869.17
80,79,10,TRUE,1449,3429.9
80,183,-3138.148,FALSE,1452,15583.57
80,141,-3645.753,FALSE,1453,14598.52
80,142,-3910.465,FALSE,1454,15328.26
80,149,-5129.954,FALSE,1456,13979.48
80,84,-3451.883,FALSE,1457,14704.28
80,85,-2653.859,FALSE,1461,18222.24
80,63,-45.967,FALSE,1462,24686.92
80,86,-973.14,FALSE,1463,9039.39
80,64,-676.732,FALSE,1464,19029.62
80,73,-2136.462,FALSE,1465,24790.08
80,75,-2448.251,FALSE,1466,24202.74
80,100,-2317.795,FALSE,1467,23502.15
80,101,-3726.51,FALSE,1468,23331.3
80,102,-3726.51,FALSE,1469,23331.3
80,88,-2242.77,FALSE,1470,24855.85
80,89,-1686.276,FALSE,1471,24497.63
80,92,-1807.794,FALSE,1474,21699.38
80,93,-1095.846,FALSE,1475,20802.52
80,94,-640.773,FALSE,1476,15713.49
92,140,-1291.623,FALSE,1478,24940.54
92,79,-1042.178,FALSE,1479,18986.72
92,53,-3022.382,FALSE,1482,23206.42
92,86,-2636.972,FALSE,1487,22589.72
92,72,-1835.41,FALSE,1488,9866.8
92,73,-1756.368,FALSE,1489,11572.36
92,75,-2424.122,FALSE,1491,13016.34
92,76,-1446.895,FALSE,1492,13548.61
92,96,-2207.134,FALSE,1495,22698.93
92,35,-3406.646,FALSE,1496,24231.56
92,36,-2040.986,FALSE,1497,23868.23
92,97,-2911.438,FALSE,1499,19854.33
92,99,-2632.858,FALSE,1501,13228.17
92,100,10,TRUE,1502,8162.99
92,101,-1.886,FALSE,1503,10318.41
92,102,-1.886,FALSE,1504,10318.41
92,88,-1228.612,FALSE,1506,4570.96
92,89,5.395,TRUE,1507,2896.22
92,103,-2047.001,FALSE,1510,10903.97
92,93,-884.964,FALSE,1511,6946.32
92,94,4.961,TRUE,1512,6556.2
92,123,-2531.976,FALSE,1514,22024.35
92,124,-1995.372,FALSE,1515,20149.66
92,104,-1373.894,FALSE,1516,18685.52
22,53,-1093.456,FALSE,1517,19725.4
22,57,-234.394,FALSE,1521,17682.41
22,9,-278.022,FALSE,1523,16771.52
22,70,-650.189,FALSE,1524,24830.07
22,71,10,TRUE,1525,19960.71
22,76,-1147.564,FALSE,1527,23936.03
22,13,-707.309,FALSE,1531,20507.41
22,18,-621.244,FALSE,1535,12899.23
22,19,-488.148,FALSE,1536,13190.85
22,20,10,TRUE,1537,14404.72
22,21,-380.119,FALSE,1538,11515.66
22,95,-411.246,FALSE,1539,11203.09
22,33,-344.269,FALSE,1540,15954.5
22,23,10,TRUE,1541,8128.5
22,24,-330.86,FALSE,1542,8788.53
22,96,9.765,TRUE,1543,10005.36
22,31,-495.074,FALSE,1545,22254.09
22,34,-1758.998,FALSE,1546,12788.51
22,35,-1357.72,FALSE,1547,18600.69
22,36,-1250.025,FALSE,1548,22299.87
22,97,-1174.154,FALSE,1550,15656.38
22,99,-2071.511,FALSE,1552,22901.07
22,103,-1790.55,FALSE,1553,22330.74
22,42,10,TRUE,1554,17429.53
22,43,10,TRUE,1555,15300.03
157,156,-3371.517,FALSE,1556,12836.8
157,158,-5476.819,FALSE,1558,20152.97
157,159,-1306.903,FALSE,1559,14452.97
157,160,-200.102,FALSE,1560,4276.46
157,161,-2853.355,FALSE,1561,11636.77
157,162,-2768.823,FALSE,1562,11681.11
140,79,10,TRUE,1564,6064.06
140,183,-2004.55,FALSE,1568,11298.86
140,141,-2918.314,FALSE,1569,11033.23
140,142,-2916.848,FALSE,1570,11622.36
140,149,-764.486,FALSE,1572,14590.53
140,84,-1263.804,FALSE,1573,16832.72
140,85,-505.94,FALSE,1575,22167.39
140,86,-672.913,FALSE,1576,13451.6
140,64,0.533,TRUE,1577,23477.34
140,101,-3588.407,FALSE,1578,24720.91
140,102,-3588.407,FALSE,1579,24720.91
140,93,-1080.404,FALSE,1581,24978.32
140,94,-720.752,FALSE,1582,19482.94
112,109,-7250.629,FALSE,1584,20998.91
112,113,-1434.057,FALSE,1588,8282.54
112,114,-2212.281,FALSE,1589,14251.1
112,115,-2139.753,FALSE,1590,7590.19
23,57,10,TRUE,1591,24727.2
23,9,-487.243,FALSE,1593,21385.78
23,11,-263.065,FALSE,1594,19045.32
23,13,-687.084,FALSE,1597,15587.08
23,18,-380.176,FALSE,1601,8647.62
23,19,-296.383,FALSE,1602,10018.13
23,20,-200.047,FALSE,1603,16005.47
23,21,-464.076,FALSE,1604,15566
23,95,9.703,TRUE,1605,15636.71
23,33,-385.804,FALSE,1606,12402.4
23,24,-163.152,FALSE,1608,1815.18
23,96,10,TRUE,1609,17514.72
23,31,10,TRUE,1613,14158
23,34,-415.086,FALSE,1614,15570.5
23,35,10,TRUE,1615,22874.64
23,97,-220.45,FALSE,1616,21963.29
23,42,7.514,TRUE,1617,17135.1
