x,y,area,mounded,volume,moud_vol,elev
595881.63,4074407.9,57025,975,,1443.6,1.48
595895.33,4068005.4,40250,250,,448.575,1.79
595896.1,4119058.6,33975,4975,11826.5,11468.5,2.31
595924.21,4117920.3,254750,82000,871925,587050,7.16
595951.63,4085432,68900,,, , 
596012.21,4112829.2,179475,,, , 
596039.95,4075348.3,7700,,1789.4, , 
596084.92,4089279.9,28750,,17455, , 
596086.29,4065757.4,16250,,5257.75, , 
596114.65,4070437.9,20950,,, , 
596133.24,4069018.8,61500,,, , 
596133.88,4059142,275000,150,,674.8,4.5
596139.95,4057898.3,7025,125,,224.9075,1.8
596139.95,4072063.3,92300,6475,22891.5,13735.25,2.12
596142.28,4072125.8,38375,,1017.85, , 
596187.02,4107551.6,111025,31750,126305,75775,2.38
596188.07,4094217.2,36975,,, , 
596194.95,4111673.3,6800,,1667.55, , 
596197.48,4112538,107375,,458475, , 
596230.15,4075993.6,51650,12425,27277.5,23862.75,1.92
596231.48,4105124.9,45500,,10693.25, , 
596274.6,4117411.1,62875,6400,96527.5,21276.25,3.32
596281.07,4074279.1,60525,,13974, , 
596300.7,4089862.4,216525,44500,159815,227402.5,5.11
596310.36,4070257.5,34300,700,,1252.925,1.79
596355.03,4072229.7,37800,,, , 
596362.67,4043448.3,244250,12825,86525,47752.5,3.72
596376.59,4063278.2,26700,50,10732,60.9725,1.22
596378.29,4092582.6,69725,2025,,8960.25,4.42
596381.63,4064756.7,102050,57000,342900,303875,5.34
596397.82,4066404.5,107750,,74652.5, , 
596404.41,4106152.9,99150,14000,97662.5,45407.5,3.24
596435.17,4067322.6,73300,,, , 
596438.68,4076613.7,88150,26000,68345,60500,2.33
596452.74,4092300.4,52700,2250,55282.5,12786,5.68
596459.95,4084018.3,8025,,, , 
596478.07,4072111.3,34275,,, , 
596568.16,4065370.4,24975,7500,32482.5,22810.75,3.04
596568.47,4069601.5,245750,61250,230310,211907.5,3.46
596603.31,4070074.4,81550,4050,,10135,2.5
596626.3,4066056.4,68200,,, , 
596657.76,4093454.8,264850,,, , 
596694.32,4101013.2,233525,59000,387800,261925,4.45
596699.69,4078345,44200,,, , 
596720.48,4065912.9,21850,1425,19139.5,3573.25,2.51
596730.38,4053070.8,193750,,, , 
596764.95,4078253.3,1850,,, , 
596771.52,4098219.2,442300,85500,621200,400425,4.69
596777.65,4057938.8,108925,,, , 
596793.77,4060729.7,29175,,5042.75, , 
596796.5,4069775.9,121500,,, , 
596798.24,4057051.7,117300,,, , 
596820.88,4089052.2,36500,125,22334.25,320.175,2.56
596835.81,4066364.8,202475,96000,897875,876975,9.14
596837.71,4044973.3,203600,,, , 
596851.86,4065377.8,13200,525,,907.65,1.73
596866.78,4088464.2,17675,50,,81.955,1.64
596880.09,4066906.8,38300,7175,66555,30445,4.24
596882.65,4106022.4,106800,16600,169885,68055,4.1
596890.63,4061107.8,43550,9425,36555,32542.5,3.45
596909.71,4059834.9,57250,5000,,28242.5,5.65
596950.41,4084681.9,95375,11875,,86467.5,7.28
596994.95,4115668.3,7425,475,1538.325,1979.65,4.17
597018.92,4111102.1,381950,35500,205495,319850,9.02
597071.23,4122827.3,79450,17750,124857.5,75375,4.25
597074.95,4059303.3,8025,,946.175, , 
597081.97,4121777.3,95900,,, , 
597097.07,4120111.5,158150,1975,,6844.75,3.47
597109.95,4063398.3,8025,,, , 
597156.18,4068952.1,567400,97000,675125,552025,5.69
597306.92,4114230.3,63775,50,43657.5,482.9,9.66
597315.3,4117135.1,154150,26250,271050,89965,3.42
597319.95,4068853.3,567400,117500,768075,64335,5.48
597364.81,4091942,200875,3750,,15054.25,4.01
597374.46,4061512.4,37275,5700,32537.5,13971.75,2.45
597379.95,4063508.3,8025,675,4262.75,1419.525,2.1
597401.94,4061968.5,65275,12375,55050,28352.5,2.29
597413.87,4067140.6,86125,9550,111475,42637.5,4.46
597419.81,4070679.8,38725,1450,16266.25,2569.75,1.77
597425.44,4049018.3,79150,16775,79990,63835,3.81
597444.67,4067608.2,77400,9175,40937.5,24988.75,2.72
597470.65,4065266.4,222275,83500,384725,304575,3.65
597484.84,4097576.3,67950,10900,105535,38647.5,3.55
597490.61,4080425.3,125100,12675,88275,35595,2.81
597577.77,4118898.3,96400,150,30837.5,633.4,4.22
597594.82,4104056.4,137375,29250,148040,74895,2.57
597594.95,4078343.3,8025,,2730.5, , 
597601.57,4067131.9,37475,1500,31817.5,5402.25,3.6
597601.68,4119249.4,65000,,, , 
597608.87,4119457.6,75450,,, , 
597614.95,4073423.3,9150,,4679.25, , 
597634.07,4115091,198700,1400,,8449.75,6.04
597650.36,4111917,174850,2500,,25415,10.2
597678.54,4089207.7,13400,3150,20302,8850,2.81
597691.16,4053567.8,104200,,, , 
597723.16,4118120,288425,,, , 
597747.89,4051095.8,143000,,, , 
597750.01,4066681.7,159400,50250,299450,233082.5,4.64
597784.95,4063438.3,6325,,2790, , 
597829.07,4077145.1,37025,,415.925, , 
597854.56,4057639.2,128725,46000,229240,196447.5,4.27
597870.74,4106641.9,114750,22825,179187.5,85927.5,3.76
597873.37,4109687.7,57900,1400,,7243,5.17
597893.25,4076121.9,46225,,8253.5, , 
597902.78,4110964.1,782500,124750,1001525,193675,15.5
597908.47,4064976.6,50550,6600,50737.5,18527.25,2.81
597924.38,4111662.4,209075,25,,192.7275,7.71
597974.95,4067723.3,8025,,, , 
597976.27,4062460.4,28050,8175,42555,19716.75,2.41
598000.6,4072516.6,72650,18675,89397.5,57355,3.07
598004.81,4079063.6,64225,14225,103502.5,48707.5,3.42
598028.69,4059336.2,24700,7100,45940,22253.5,3.13
598033.4,4102110.7,91025,,, , 
598079.12,4075866.7,87425,2325,19294.5,4293.75,1.85
598079.27,4103295.4,179800,9350,29902.5,20478,2.19
598100.71,4073201.5,68175,,18421, , 
598118.97,4091013.4,702725,122000,614675,668000,5.48
598119.95,4070593.3,62200,,, , 
598169.95,4065813.3,15250,50,,148.5225,2.97
598188.88,4116838.2,75300,,, , 
598191.13,4080046.1,31650,750,23186.75,1514.45,2.02
598219.95,4072223.3,41175,,, , 
598225.24,4076890.6,49175,1075,,1499.875,1.4
598228.21,4071534.8,128600,,, , 
598239.95,4077853.3,4075,,, , 
598257.4,4064491.6,99350,19900,100192.5,55280,2.78
598277.59,4061487.2,31575,1125,1586.325,3496,3.11
598281.51,4070324.9,18000,,4594.75, , 
598281.92,4069005.4,115625,6750,64580,15627.75,2.32
598304.95,4073838.3,7875,,, , 
598305.2,4070928.1,45125,1575,,3331.75,2.12
598311.9,4062240.4,31575,6175,24679,15037.5,2.44
598314.65,4061319.9,39725,9250,77892.5,36180,3.91
598323.92,4095325.7,27400,675,,1957,2.9
598348.89,4065068.4,40400,,, , 
598368.42,4077851.8,20725,1050,,2599.25,2.48
598390.03,4070544,39575,675,,1188.975,1.76
598406.22,4069954.3,48750,20875,45930,41982.5,2.01
598423.29,4077555.7,17175,,18771, , 
598435.89,4077102.2,30675,800,,1116.9,1.4
598458.12,4065578.5,22500,,3427, , 
598498.73,4067478.4,23975,,4039.75, , 
598516.02,4075267.6,11250,,2675.25, , 
598517.97,4065364.6,21025,775,,2054.225,2.65
598555.42,4094172.1,97425,16000,85185,47552.5,2.97
598559.95,4072718.3,11525,,5859, , 
598566.21,4116871.8,115575,,, , 
598574.26,4079189.9,16275,6150,20941,14974,2.43
598595.12,4049713.4,95150,4600,34952.5,12243.25,2.66
598604.95,4087823.3,6900,,, , 
598619.95,4071023.3,16375,,, , 
598633.61,4077907.7,120975,1775,9781.75,3718.25,2.09
598634.98,4109369.4,103350,4050,598525,47112.5,11.6
598688.79,4059522.4,28225,,21092.75, , 
598689.95,4072458.3,8025,,4787.5, , 
598708.87,4069117.2,37025,6350,18666.75,11057.75,1.74
598719.52,4113104.3,78600,,, , 
598727.8,4052313.3,110950,10450,31817.5,27892.5,2.67
598751.13,4067378.8,22300,225,12744.5,561.4,2.5
598800.38,4065109,119750,75,,192.8425,2.57
598820.26,4041850.8,109325,,, , 
598827.72,4115994.3,161475,43750,190412.5,152960,3.49
598925.06,4079122.8,49775,,, , 
598933.05,4106743.2,63450,625,43160,2697.5,4.32
598933.16,4098098.1,333275,1600,,5186.5,3.24
598939.95,4067188.3,81700,6150,21115.5,16509.5,2.68
598940.78,4111207.1,80425,,, , 
598965.53,4108466.1,189275,23750,1085925,36370,15.3
598992,4101183.5,129375,24950,113870,69977.5,2.8
599039.38,4074255.9,142000,10425,18077.5,28245,2.71
599042.51,4044515.9,85725,325,,1217.225,3.75
599042.76,4065206,50100,125,9080.25,294.9,2.36
599058.08,4069950.4,3475,,1603.3, , 
599068.45,4077816.9,34500,75,4728,134.5525,1.79
599071.21,4107590.2,87400,,39867.5, , 
599107.71,4064168.5,71475,1775,,3671,2.07
599119.95,4063583.3,3525,,, , 
599130.52,4066534.3,20850,,, , 
599157.13,4080016,86225,31000,97560,69855,2.26
599165.35,4121683.3,159000,9050,,33137.5,3.66
599224.16,4063484.7,53850,,, , 
599224.95,4073723.3,21450,1225,1523.525,2152.425,1.76
599240.44,4067312.3,14300,2450,7596.5,3106.25,1.27
599255.27,4063972.1,32100,850,6215.25,1565.65,1.84
599256.38,4065300.3,38925,900,11112.75,2112.425,2.35
599264.91,4113600.4,72850,,, , 
599286.17,4072315,10100,,, , 
599299.95,4071168.3,7450,650,3464.5,864.3,1.33
599308.08,4067485.4,17925,,, , 
599384.95,4065323.3,46100,75,,196.68,2.62
599387.9,4091801.9,128375,750,,3395.75,4.53
599405.85,4102698.9,57025,,27347.5, , 
599414.33,4056108,86850,,17688.25, , 
599427.06,4060566.2,56225,,5602, , 
599442.69,4070686.6,24100,,, , 
599444.95,4073408.3,8350,275,2399.55,527.875,1.92
599456.13,4064384.6,48300,4325,13086,7050.75,1.63
599456.42,4060846.9,113750,30250,146672.5,105105,3.46
599460.2,4075073.4,29100,,13213.5, , 
599478.47,4109210.7,75650,,55670, , 
599478.78,4062281.7,44125,,, , 
599518.95,4105229.9,350125,,, , 
599533.45,4068857.3,11575,,2150.525, , 
599567.99,4051393.3,66925,23750,122422.5,88897.5,3.74
599582.12,4065953.4,111750,37250,162080,105972.5,2.85
599584.95,4073418.3,9425,,447.65, , 
599585.51,4105698.8,49900,650,11192.5,2472.625,3.8
599591.02,4071808,22325,,3404, , 
599599.95,4067273.3,52000,,10936.25, , 
599605.43,4073883.4,11675,100,,235.6825,2.36
599636.29,4114456,83650,1225,,5125.75,4.18
599675.24,4052680.8,119650,,, , 
599701.65,4107591.8,32275,,, , 
599734.95,4066568.3,24950,6925,28582.5,18051.5,2.61
599742.51,4066773.3,17700,,3562.75, , 
599749.27,4122686.6,199725,250,71097.5,903.65,3.61
599755.85,4059804.3,170150,15725,14027.75,50712.5,3.22
599764.43,4120228.1,327875,61750,178875,269475,4.36
599778.99,4082979.4,204525,41000,380375,197177.5,4.81
599779.91,4069457.1,147025,10650,45497.5,20899.5,1.96
599780.82,4116397,319200,,57650, , 
599792.72,4075518.8,6200,,3301, , 
599800.02,4086504.6,283200,,, , 
599828.84,4067717.2,12250,,4239.5, , 
599843.29,4071171.1,14500,25,2036.525,34.2375,1.37
599864.95,4062002.6,39075,125,8234.25,237.7375,1.9
599899.95,4073528.3,12625,,, , 
599904.95,4076353.3,8025,175,1303.8,359.5,2.05
599908.22,4115855.1,220575,1650,,7510.25,4.55
599939.95,4066033.3,6800,,, , 
599944.86,4070145.1,23950,,, , 
599947.26,4119031.2,136100,4200,19159.5,13264.5,3.16
599948.58,4082430.5,183200,3200,,20591.5,6.43
599980.21,4070547.3,37250,,11606.5, , 
600005.86,4071846.2,132450,6500,19170,13291,2.04
600019.95,4062503.3,7450,150,,160.7525,1.07
600063,4088775.3,296800,91000,735975,448925,4.93
600066.67,4069849.2,16900,,7594.25, , 
600094.95,4075673.3,8975,,2855.75, , 
600098.39,4079271.7,10025,,5312, , 
600123.55,4077405.4,29550,3825,19375.25,9270.25,2.42
600124.95,4066950.8,24175,,11188.75, , 
600159.95,4058798.3,7850,,6303.25, , 
600159.95,4101633.3,7350,,, , 
600171.53,4075699.8,29775,,14352.75, , 
600210.03,4119775.5,166200,10275,40752.5,38245,3.72
600234.95,4122953.3,47825,,, , 
600239.44,4065058.1,180850,90000,578300,503850,5.6
600248.49,4094936,340000,40500,30025,152975,3.77
600261.15,4066018.9,42675,15250,71375,50445,3.31
600288.22,4073127.5,29825,1200,,2705,2.25
600304.95,4060968.3,7825,,5558.75, , 
600305.85,4070570.2,15825,150,7321.25,274.75,1.83
600316.59,4076826.8,40825,,, , 
600324.92,4107910.7,218450,,, , 
600354.52,4089516.6,25250,75,,166.27,2.22
600360.21,4051863.3,103700,36750,182712.5,155442.5,4.24
600400.88,4102980.3,47300,11725,38485,28617.5,2.44
600412.44,4079558.6,56775,20650,90267.5,72050,3.49
600418.02,4118076.4,556750,59500,160080,329850,5.54
600429.95,4066738.3,46725,,, , 
600456.46,4104829.7,47050,2125,122085,17287.75,8.14
600460.23,4104244.3,49525,3875,62382.5,12550.75,3.24
600500.39,4090613.5,48100,1050,,2732.75,2.6
600501.01,4108415.3,81350,475,67855,4014.25,8.45
600504.63,4082034.5,75925,12725,221625,76430,6.01
600517.65,4056675,94500,27500,222792.5,121202.5,4.39
600526.62,4081043.9,165475,15950,23265.75,54132.5,3.39
600644.02,4060073.9,93550,26000,238947.5,150095,5.77
600648.44,4066908.8,9900,3475,5675.25,4154.75,1.2
600651.73,4090036,202500,,126577.5, , 
600652.07,4103848.5,32900,6325,25772.5,16035.75,2.54
600659.32,4080340.7,262175,26750,36860,62980,2.35
600674.52,4091220.2,455825,172000,1375850,116197.5,6.75
600678.74,4075992.8,198350,73250,275200,203905,2.78
600704.95,4071673.3,20375,300,5640.75,515.625,1.72
600737.09,4065646.9,107900,35500,239335,161352.5,4.54
600774.95,4077388.3,20025,,, , 
600780.1,4083054.5,5000,,, , 
600809.1,4058148.5,21375,1250,20150.5,3902.25,3.12
600823.33,4115042.9,383850,150500,869025,932925,6.2
600894.12,4071792.6,44150,,18843.25, , 
600947.65,4084614,159050,47000,249432.5,218080,4.65
600981.08,4061381,38625,,21977, , 
600999.56,4058759.1,66000,7800,11714.75,23317.5,2.99
601015.36,4102855,105700,225,152252.5,1042.45,4.63
601017.01,4070801.5,253525,93000,444225,309175,3.33
601041.27,4107489.7,154175,,, , 
601044.69,4108769.3,357850,58750,1960325,75850,12.9
601068.59,4089286.5,313500,129750,1080650,82550,6.36
601073.79,4070447.1,63300,,, , 
601090.75,4060304.2,24700,3500,38737.5,12622.5,3.61
601105.55,4065322.6,84875,,72292.5, , 
601141.88,4077211.4,14850,,2349.875, , 
601190.93,4070290,34750,1150,9326.75,1898.725,1.65
601216.55,4081312.8,45975,1025,,3240.5,3.16
601224.07,4085844.1,421775,29000,277425,126552.5,4.36
601238.89,4079254.5,27150,5150,7763.5,19521.25,3.79
601277.93,4078842.5,69425,19450,75895,38940,2
601277.97,4070455,47225,1175,,2340.7,1.99
601281.42,4061405.2,7200,225,411.75,372.85,1.66
601339.18,4065301.8,67300,5725,81477.5,15412.5,2.69
601340.59,4060466.6,21575,75,,137.0125,1.83
601349.95,4070003.3,10750,,, , 
601356.69,4116550.3,415825,89500,287700,351850,3.93
601357.66,4050338.3,251850,47500,334400,208625,4.39
601409.67,4064443.1,46525,11400,30265,24506.5,2.15
601410.51,4100172.6,333825,50,,247.5575,4.95
601418.62,4089979.5,492600,176250,1762500,113195,6.42
601480.86,4076616,51925,3600,35615,8881.25,2.47
601483.64,4094157.1,47900,20825,63997.5,63417.5,3.05
601535.35,4079399.7,36625,6350,26537.5,12519.75,1.97
601540.02,4077527.9,45650,8700,76677.5,32982.5,3.79
601546.66,4118477.7,59475,4275,12302.75,8528,1.99
601574,4065417.3,102825,525,41575,1313.175,2.5
601578.85,4072931.8,233025,7225,,16261.25,2.25
601600.05,4102876.1,35450,2900,57722.5,9942.75,3.43
601614.95,4071748.3,5000,,, , 
601636.48,4059463.5,71150,50,,139.67,2.79
601666.09,4107255.4,99475,6450,279775,49010,7.6
601666.67,4064554.8,93600,25,,55.1575,2.21
601671.19,4079824.6,51850,19600,93367.5,78782.5,4.02
601685.24,4093505.8,163775,31750,150642.5,92302.5,2.91
601710.51,4070787.1,25975,,, , 
601738.26,4060163.3,18150,450,363.2,535.625,1.19
601766.93,4065584,62300,1050,57072.5,2395.7,2.28
601767.07,4058347.1,88225,10750,85222.5,36195,3.37
601784.95,4071983.3,5850,,, , 
601788.11,4061595.1,27750,6675,37980,15220,2.28
601871.07,4104857.6,222600,20225,,323025,16
601917.45,4041068.3,67925,,, , 
601927.53,4068242.4,37525,950,8771.25,1750.9,1.84
601959.89,4077090.9,58525,7825,47490,23958,3.06
602005.64,4056258.1,193475,13175,67085,79527.5,6.04
602023.53,4054544.2,20700,,, , 
602031.3,4084040.3,30875,,13939.25, , 
602089.13,4064908.2,83900,18425,113082.5,74000,4.02
602114.95,4064898.3,90400,18025,109637.5,74520,4.13
602129.95,4075953.3,13125,,8010.75, , 
602133.69,4103469.1,143750,,, , 
602154.32,4068552.4,43400,7000,3768.75,10828.25,1.55
602179.95,4067958.3,46725,8300,37092.5,13989.25,1.69
602219.95,4075613.3,7700,,4952.25, , 
602250.26,4037488.4,340450,102500,697475,677100,6.61
602284.52,4088260.8,14400,,, , 
602311.65,4069043.9,125775,33750,110650,73587.5,2.18
602322.29,4077849.8,300275,44750,755550,288825,6.46
602340.21,4076714.4,247850,3250,,10556.5,3.25
602345.47,4098410.7,100100,,138322.5, , 
602365.49,4051198.3,121500,1200,,5040,4.2
602368.67,4073674.9,43600,4650,23948.75,7846.5,1.69
602373.68,4065065.8,36375,,16616.25, , 
602399.83,4054247.9,57350,,, , 
602406.65,4060541.2,47875,2300,15490.5,4352.5,1.89
602408.71,4079735.3,322975,65500,429250,233302.5,3.56
602449.95,4083638.3,7650,1025,7768,3989,3.89
602459.8,4080079,57625,4750,,9257.75,1.95
602464.71,4066744.6,61850,7000,39455,18128.25,2.59
602512.2,4069721.6,168525,50250,371100,211087.5,4.2
602513.18,4079141.9,57000,325,9147.5,998.325,3.07
602524.95,4070968.3,8025,,, , 
602530.63,4078924.2,62975,325,,774.35,2.38
602534.02,4076161.9,20125,,, , 
602548.13,4093890.7,71450,28500,148820,103710,3.62
602575.56,4061052.4,43875,,, , 
602580.38,4074087.1,65600,,, , 
602613.19,4052988.4,60375,18900,116665,93765,4.96
602664.38,4075885,14450,,, , 
602698.12,4043875.8,114375,,, , 
602719.95,4077623.3,60200,,, , 
602736.3,4063258.3,17125,,, , 
602764.95,4105183.3,7900,,, , 
602774.95,4067108.3,16025,,, , 
602789.78,4100132.8,355175,82500,2246725,152737.5,18.5
602829.36,4070033.4,127100,9100,73812.5,25485,2.8
602837.32,4077515.4,37975,,, , 
602846.55,4071476,56625,,, , 
602928.88,4075987.6,26050,,, , 
602940.8,4062780.9,18200,,, , 
602963.47,4064533.6,43475,,, , 
602965.62,4051208.3,63450,,, , 
602978.34,4076229.9,6275,,, , 
603000.87,4064763.1,85800,8575,120807.5,27800,3.24
603018.08,4037488.4,95400,125,19379.5,466.5,3.73
603034,4103187.1,68400,,, , 
603057.51,4067776.4,25550,1325,21095.5,3241.25,2.45
603089.98,4110398.3,312075,400,,1689.25,4.22
603096.93,4066421.5,80825,,27562.5, , 
603118.14,4065975.2,241850,15875,100127.5,53967.5,3.4
603123.66,4071319.7,25650,,, , 
603167.93,4116280.8,130575,14400,65162.5,45927.5,3.19
603171.22,4068804.5,46125,5350,,11261,2.1
603240.49,4111430.3,93225,23500,158700,94867.5,4.04
603244.95,4077163.3,6550,25,1075.175,64.8775,2.6
603280.16,4069178.1,22750,,8806.25, , 
603293.67,4121763.4,1044250,162750,1376675,202127.5,12.4
603358.72,4115476.3,104775,1775,,2940.25,1.66
603385.15,4074793.3,23050,4400,15274,8946.25,2.03
603393.78,4070983.3,46600,,, , 
603398,4075853.3,38900,,, , 
603402.45,4059108.3,114250,850,,3399,4
603447.79,4064180.8,31300,,, , 
603451.81,4120865.1,9325,775,322.225,1782.3,2.3
603508.41,4109964.7,116250,100,182577.5,424.55,4.25
603509.95,4067463.3,14100,350,7697,468.875,1.34
603524.05,4108612.2,73350,2175,123890,14504.75,6.67
603525.52,4050223.3,74700,9950,97282.5,38957.5,3.92
603536.61,4123714.1,46075,1550,,3168.5,2.04
603540.23,4067683.3,169725,3750,40855,7333.75,1.96
603543.68,4092971,51200,350,,803.575,2.3
603547.72,4078282.2,32675,,, , 
603559.95,4099758.3,7700,,9866.75, , 
603603.23,4092322.2,154075,12425,125332.5,39840,3.21
603665.92,4084787.5,27175,,16785.25, , 
603684.95,4065013.3,48100,300,1832.525,738.6,2.46
603728.26,4106225.1,80375,,, , 
603740.55,4081108.3,19125,,7112.75, , 
603764.95,4091648.3,2300,125,557.775,196.9575,1.58
603775.24,4071533.3,51550,475,,1164.95,2.45
603777.05,4098981.2,75525,,, , 
603785.17,4065293.3,135300,39500,205305,151915,3.85
603844.7,4087926.7,671975,60500,,279675,4.63
603849.95,4089693.3,6575,,, , 
603857.69,4077093.3,38850,225,,729.225,3.24
603917.68,4049300.8,71075,250,,852.125,3.41
603929.71,4114158.4,195750,53250,160340,139050,2.61
603929.95,4076793.3,69475,175,48832.5,684.075,3.91
603932.19,4114604.1,20050,,9790.25, , 
603937.89,4064128.3,30050,,, , 
603940.61,4112109.1,1052050,577500,4777500,454475,7.89
603941.37,4091036,93150,,, , 
603950.87,4078057.4,80725,1800,15664.75,3023,1.68
603959.66,4110773,130325,63000,585400,485475,7.72
603976.07,4084953.5,21275,400,9759,757.1,1.89
603977.99,4071805.8,120650,53500,219970,170577.5,3.19
604004.95,4081448.3,26925,175,,348.375,1.99
604015.33,4052898.3,151325,,, , 
604035.43,4075128.3,14750,1300,1768.025,1966.25,1.51
604060.49,4068505.8,78675,,6145.5, , 
604075.67,4054495.8,193250,37500,415175,224452.5,5.98
604079.95,4068618.3,41025,,, , 
604080.17,4072025.8,44450,2175,,5793.25,2.66
604090.25,4068738.3,36425,,, , 
604105.3,4080298.3,31675,,, , 
604123.11,4074830.8,14825,250,2535.25,294.3,1.18
604125.43,4072348.3,10925,,4280.25, , 
604125.49,4058383.3,140825,19725,85735,56542.5,2.87
604143.11,4035493.5,86325,,, , 
604169.95,4076038.3,22850,,, , 
604192.89,4069095.8,77050,,, , 
604195.28,4106453.3,507750,144250,2792500,147337.5,10.2
604250.65,4064195.1,90225,25750,123425,93597.5,3.65
604278.38,4078988.6,35600,13450,37650,22140,1.65
604319.95,4073528.3,23175,,, , 
604320.42,4066930.8,26275,3350,744.7,5990.75,1.79
604320.51,4079173,38175,,15741, , 
604375.68,4097432.8,279375,26750,238040,35172.5,13.1
604384.95,4067268.3,28675,,5455.75, , 
604392.75,4074548.3,23475,700,13916,1015.475,1.45
604475.52,4068853.3,74975,7200,167437.5,33167.5,4.61
604481.93,4077107.9,295350,72000,424250,285925,3.96
604515.41,4075788.3,19075,4950,12497.75,8065.5,1.63
604542.75,4065003.3,41625,6100,29872.5,12235.25,2.01
604545.44,4070705.8,20275,3800,3759.75,10560.75,2.78
604548.98,4078399,54175,,, , 
604604.95,4046978.3,7950,2350,25912.5,9813.25,4.18
604670.42,4069695.8,70425,,, , 
604670.82,4067978.3,108625,22925,100872.5,76767.5,3.35
604684.12,4118225.5,197825,6925,,16832.5,2.43
604694.25,4072894.9,332350,113500,657500,511375,4.5
604694.98,4116866.3,445375,8675,,18135.75,2.09
604718.83,4082573.8,991150,174750,,1350275,7.72
604752.87,4101639.7,147975,850,,4191.5,4.93
604780.15,4076598.3,87650,2250,10610.25,6467.75,2.87
604791.81,4109696.4,388600,233000,3691500,322825,13.9
604890.66,4069763.3,29450,7050,61910,26835,3.81
